"subject","sbj_gender","trial","value_left","value_right","RV","response","rt","last_fixation","gaze_right","Celebrity_Manipulation","Gaze_Manipulation"
48061,"Female",4,2,2,0,1,3119,"Right Item",0.526935426328933,"Celebrity","Gaze at Product"
48061,"Female",6,2,1,-1,0,308,"Left Item",0.559808612440191,"Snack","Snack"
48061,"Female",7,2,1,-1,0,909,"Right Item",0.249584026622296,"Snack","Snack"
48061,"Female",11,3,4,1,1,642,"Left Item",0.585972850678733,"Celebrity","Gaze at Product"
48061,"Female",12,3,1,-2,0,1168,"Left Item",0.57579185520362,"Snack","Snack"
48061,"Female",15,2,3,1,0,2226,"Left Item",0.493421052631579,"Celebrity","Gaze at Viewer"
48061,"Female",16,2,1,-1,1,792,"Right Item",0.391304347826087,"Snack","Snack"
48061,"Female",20,4,2,-2,0,743,"Right Item",0.209476309226933,"Celebrity","Gaze at Product"
48061,"Female",23,2,3,1,1,827,"Right Item",0.50655737704918,"Celebrity","Gaze at Viewer"
48061,"Female",25,2,3,1,0,1460,"Left Item",0.307482993197279,"Celebrity","Gaze at Viewer"
48061,"Female",27,1,2,1,1,2193,"Right Item",0.536916715888955,"Non Celebrity","Gaze at Product"
48061,"Female",28,1,3,2,0,2295,"Left Item",0.559648158328752,"Celebrity","Gaze at Viewer"
48061,"Female",29,4,1,-3,0,677,"Left Item",0.545652173913043,"Snack","Snack"
48061,"Female",30,4,1,-3,0,3330,"Left Item",0.366981439270596,"Snack","Snack"
48061,"Female",31,3,2,-1,0,1142,"Left Item",0.412995594713656,"Non Celebrity","Gaze at Viewer"
48061,"Female",32,4,2,-2,0,2068,"Left Item",0.599547511312217,"Celebrity","Gaze at Product"
48061,"Female",34,2,1,-1,0,1218,"Left Item",0.361530715005035,"Snack","Snack"
48061,"Female",35,1,1,0,0,1576,"Left Item",0.596125186289121,"Snack","Snack"
48061,"Female",36,2,4,2,1,1427,"Right Item",0.579338842975207,"Non Celebrity","Gaze at Viewer"
48061,"Female",37,2,1,-1,0,1585,"Left Item",0.300270513976555,"Snack","Snack"
48061,"Female",38,1,3,2,1,1895,"Left Item",0.298976608187135,"Celebrity","Gaze at Viewer"
48061,"Female",41,2,1,-1,0,968,"Right Item",0.5,"Snack","Snack"
48061,"Female",42,3,4,1,0,1418,"Left Item",0.310834813499112,"Non Celebrity","Gaze at Viewer"
48061,"Female",44,1,1,0,0,1095,"Left Item",0.432681242807825,"Snack","Snack"
48061,"Female",45,2,2,0,0,1052,"Right Item",0.618518518518518,"Non Celebrity","Gaze at Product"
48061,"Female",47,1,4,3,1,934,"Left Item",0.763406940063092,"Non Celebrity","Gaze at Viewer"
48061,"Female",48,2,1,-1,0,1027,"Left Item",0.534426229508197,"Snack","Snack"
48061,"Female",51,4,2,-2,0,1612,"Right Item",0.74251497005988,"Non Celebrity","Gaze at Viewer"
48061,"Female",54,2,2,0,1,3395,"Right Item",0.467090620031797,"Non Celebrity","Gaze at Viewer"
48061,"Female",56,1,2,1,1,2426,"Right Item",0.535044422507404,"Non Celebrity","Gaze at Product"
48061,"Female",57,2,3,1,1,927,"Right Item",0.687402799377916,"Celebrity","Gaze at Viewer"
48061,"Female",58,3,2,-1,0,826,"Left Item",0.548689138576779,"Non Celebrity","Gaze at Viewer"
48061,"Female",60,3,2,-1,0,1919,"Left Item",0.338753387533875,"Non Celebrity","Gaze at Product"
48061,"Female",61,4,1,-3,0,992,"Right Item",0.524557956777996,"Snack","Snack"
48061,"Female",62,3,2,-1,0,1968,"Right Item",0.385442514474773,"Non Celebrity","Gaze at Product"
48061,"Female",63,3,1,-2,0,1419,"Left Item",0.23785594639866,"Snack","Snack"
48061,"Female",64,4,3,-1,0,1127,"Right Item",0.486515641855448,"Celebrity","Gaze at Viewer"
48061,"Female",66,4,2,-2,0,1593,"Right Item",0.812838360402166,"Celebrity","Gaze at Product"
48061,"Female",70,2,2,0,0,1010,"Right Item",0.673177083333333,"Non Celebrity","Gaze at Product"
48061,"Female",71,3,2,-1,0,1594,"Left Item",0.381989832970225,"Non Celebrity","Gaze at Product"
48061,"Female",73,3,3,0,0,1344,"Left Item",0.333030852994555,"Celebrity","Gaze at Viewer"
48061,"Female",74,1,2,1,1,2166,"Right Item",0.130199891950297,"Celebrity","Gaze at Product"
48061,"Female",77,3,4,1,1,641,"Left Item",0.687058823529412,"Non Celebrity","Gaze at Viewer"
48061,"Female",81,1,2,1,1,758,"Right Item",0.375234521575985,"Non Celebrity","Gaze at Product"
48061,"Female",82,2,3,1,0,2222,"Right Item",0.247390396659708,"Celebrity","Gaze at Viewer"
48061,"Female",83,2,2,0,0,2111,"Right Item",0.552785145888594,"Non Celebrity","Gaze at Product"
48061,"Female",85,1,1,0,1,2829,"Right Item",0.463659147869674,"Snack","Snack"
48061,"Female",86,2,4,2,1,893,"Right Item",0.600299401197605,"Non Celebrity","Gaze at Viewer"
48061,"Female",88,2,4,2,0,4279,"Left Item",0.501165501165501,"Non Celebrity","Gaze at Viewer"
48061,"Female",91,4,2,-2,0,692,"Left Item",0.672811059907834,"Non Celebrity","Gaze at Product"
48061,"Female",92,2,4,2,1,708,"Right Item",0.532945736434108,"Non Celebrity","Gaze at Viewer"
48061,"Female",94,2,3,1,1,1175,"Left Item",0.785714285714286,"Celebrity","Gaze at Viewer"
48061,"Female",95,1,4,3,1,1058,"Right Item",0.543080939947781,"Non Celebrity","Gaze at Viewer"
48061,"Female",98,1,4,3,1,634,"Right Item",0.3189448441247,"Non Celebrity","Gaze at Viewer"
48061,"Female",99,2,2,0,0,960,"Right Item",0.408719346049046,"Non Celebrity","Gaze at Product"
48061,"Female",100,1,4,3,1,934,"Left Item",0.409090909090909,"Non Celebrity","Gaze at Viewer"
48061,"Female",102,1,3,2,1,1327,"Right Item",0.724528301886792,"Celebrity","Gaze at Viewer"
48061,"Female",103,2,3,1,1,776,"Right Item",0.328094302554027,"Celebrity","Gaze at Viewer"
48556,"Female",1,2,1,-1,0,2359,"Right Item",0.544055201698514,"Snack","Snack"
48556,"Female",7,3,2,-1,0,1009,"Right Item",0.531887755102041,"Snack","Snack"
48556,"Female",8,4,1,-3,0,1026,"Left Item",0.422103861517976,"Celebrity","Gaze at Viewer"
48556,"Female",10,1,1,0,0,2594,"Left Item",0.348258706467662,"Celebrity","Gaze at Viewer"
48556,"Female",11,4,3,-1,0,2312,"Left Item",0.448488241881299,"Celebrity","Gaze at Product"
48556,"Female",12,2,1,-1,0,918,"Right Item",0.671592775041051,"Celebrity","Gaze at Viewer"
48556,"Female",13,2,4,2,1,1594,"Left Item",0.697877652933833,"Non Celebrity","Gaze at Viewer"
48556,"Female",14,4,4,0,0,1793,"Right Item",0.249807840122982,"Non Celebrity","Gaze at Viewer"
48556,"Female",15,1,4,3,1,1944,"Right Item",0.420820189274448,"Non Celebrity","Gaze at Viewer"
48556,"Female",19,3,2,-1,1,1358,"Right Item",0.761025641025641,"Non Celebrity","Gaze at Viewer"
48556,"Female",21,4,4,0,0,707,"Right Item",0.158396946564885,"Non Celebrity","Gaze at Viewer"
48556,"Female",23,3,4,1,1,860,"Right Item",0.520833333333333,"Celebrity","Gaze at Viewer"
48556,"Female",24,3,3,0,0,2436,"Right Item",0.548315847598012,"Non Celebrity","Gaze at Product"
48556,"Female",25,3,3,0,0,1026,"Right Item",0.666666666666667,"Non Celebrity","Gaze at Product"
48556,"Female",28,1,3,2,1,934,"Left Item",0.263333333333333,"Non Celebrity","Gaze at Viewer"
48556,"Female",34,2,3,1,1,3753,"Right Item",0.602138110372725,"Non Celebrity","Gaze at Product"
48556,"Female",36,2,3,1,0,1517,"Right Item",0.810810810810811,"Celebrity","Gaze at Product"
48556,"Female",37,2,2,0,1,1177,"Right Item",0.740783410138249,"Non Celebrity","Gaze at Viewer"
48556,"Female",44,4,3,-1,0,2343,"Left Item",0.411374407582938,"Non Celebrity","Gaze at Product"
48556,"Female",46,1,4,3,1,576,"Left Item",0.673652694610778,"Celebrity","Gaze at Viewer"
48556,"Female",47,1,1,0,0,702,"Left Item",0.632352941176471,"Non Celebrity","Gaze at Product"
48556,"Female",49,3,1,-2,0,775,"Right Item",0.537777777777778,"Snack","Snack"
48556,"Female",50,3,3,0,0,952,"Right Item",0.606170598911071,"Celebrity","Gaze at Product"
48556,"Female",52,1,1,0,1,967,"Right Item",0.647266313932981,"Celebrity","Gaze at Viewer"
48556,"Female",53,1,3,2,1,842,"Right Item",0.596666666666667,"Celebrity","Gaze at Product"
48556,"Female",58,4,1,-3,0,1018,"Right Item",0.649700598802395,"Non Celebrity","Gaze at Product"
48556,"Female",64,1,3,2,1,652,"Right Item",0.487730061349693,"Non Celebrity","Gaze at Product"
48556,"Female",77,3,2,-1,0,1867,"Right Item",0.770980392156863,"Non Celebrity","Gaze at Viewer"
48556,"Female",81,2,3,1,1,491,"Right Item",0.389002036659878,"Celebrity","Gaze at Product"
48556,"Female",84,1,4,3,1,1051,"Right Item",0.412429378531073,"Non Celebrity","Gaze at Viewer"
48556,"Female",85,2,1,-1,0,1501,"Right Item",0.289820359281437,"Celebrity","Gaze at Viewer"
48556,"Female",87,4,2,-2,0,759,"Right Item",0.554603854389722,"Non Celebrity","Gaze at Viewer"
48556,"Female",89,2,2,0,1,1227,"Left Item",0.488145048814505,"Snack","Snack"
48556,"Female",97,3,1,-2,0,660,"Right Item",0.410798122065728,"Celebrity","Gaze at Viewer"
48599,"Female",1,4,3,-1,0,1435,"Left Item",0.435562805872757,"Non Celebrity","Gaze at Product"
48599,"Female",4,2,4,2,1,2318,"Right Item",0.560828300258844,"Celebrity","Gaze at Viewer"
48599,"Female",5,2,1,-1,0,709,"Right Item",0.16869918699187,"Non Celebrity","Gaze at Viewer"
48599,"Female",9,3,2,-1,0,3629,"Right Item",0.473048327137546,"Snack","Snack"
48599,"Female",10,1,4,3,1,1168,"Right Item",0.677789363920751,"Celebrity","Gaze at Viewer"
48599,"Female",11,1,2,1,1,908,"Right Item",0.795947901591896,"Snack","Snack"
48599,"Female",14,1,4,3,1,1100,"Right Item",0.48,"Snack","Snack"
48599,"Female",15,4,3,-1,0,1594,"Right Item",0.183122362869198,"Non Celebrity","Gaze at Product"
48599,"Female",16,3,2,-1,0,809,"Right Item",0.403333333333333,"Snack","Snack"
48599,"Female",18,1,1,0,0,892,"Left Item",0.444444444444444,"Non Celebrity","Gaze at Viewer"
48599,"Female",19,4,2,-2,0,1511,"Right Item",0.318287937743191,"Celebrity","Gaze at Viewer"
48599,"Female",20,1,2,1,1,527,"Right Item",0.533864541832669,"Celebrity","Gaze at Viewer"
48599,"Female",22,2,4,2,1,4321,"Left Item",0.392261001517451,"Celebrity","Gaze at Viewer"
48599,"Female",23,1,1,0,0,584,"Right Item",0.566757493188011,"Celebrity","Gaze at Product"
48599,"Female",24,2,3,1,1,868,"Right Item",0.51896813353566,"Non Celebrity","Gaze at Viewer"
48599,"Female",25,2,2,0,1,767,"Right Item",0.63102998696219,"Non Celebrity","Gaze at Product"
48599,"Female",26,4,2,-2,0,968,"Right Item",0.538866930171278,"Celebrity","Gaze at Viewer"
48599,"Female",29,3,2,-1,1,2110,"Right Item",0.457889125799574,"Snack","Snack"
48599,"Female",30,2,4,2,1,551,"Right Item",0.327188940092166,"Celebrity","Gaze at Viewer"
48599,"Female",31,1,4,3,1,859,"Right Item",0.667692307692308,"Snack","Snack"
48599,"Female",34,3,4,1,1,2117,"Right Item",0.569967707212056,"Celebrity","Gaze at Viewer"
48599,"Female",36,4,4,0,0,860,"Right Item",0.413738019169329,"Snack","Snack"
48599,"Female",39,4,2,-2,0,759,"Right Item",0.468085106382979,"Non Celebrity","Gaze at Product"
48599,"Female",40,1,2,1,1,1060,"Right Item",0.635455680399501,"Non Celebrity","Gaze at Product"
48599,"Female",41,1,2,1,1,818,"Right Item",0.696914700544465,"Non Celebrity","Gaze at Product"
48599,"Female",42,2,2,0,1,851,"Right Item",0.589861751152074,"Non Celebrity","Gaze at Product"
48599,"Female",44,3,2,-1,0,642,"Right Item",0.392941176470588,"Non Celebrity","Gaze at Product"
48599,"Female",45,2,1,-1,1,675,"Right Item",0.443418013856813,"Non Celebrity","Gaze at Viewer"
48599,"Female",47,1,2,1,1,1593,"Right Item",0.236038719285182,"Snack","Snack"
48599,"Female",49,4,2,-2,0,1608,"Right Item",0.381095273818455,"Non Celebrity","Gaze at Viewer"
48599,"Female",53,3,4,1,0,2152,"Right Item",0.599483204134367,"Snack","Snack"
48599,"Female",54,1,3,2,1,1126,"Right Item",0.706270627062706,"Non Celebrity","Gaze at Viewer"
48599,"Female",62,3,1,-2,0,1903,"Left Item",0.086374695863747,"Non Celebrity","Gaze at Viewer"
48599,"Female",63,4,2,-2,0,709,"Right Item",0.5,"Non Celebrity","Gaze at Product"
48599,"Female",67,1,2,1,1,910,"Right Item",0.697865353037767,"Non Celebrity","Gaze at Viewer"
48599,"Female",68,3,2,-1,0,2120,"Right Item",0.403778040141677,"Non Celebrity","Gaze at Viewer"
48599,"Female",69,2,2,0,1,1016,"Right Item",0.512743628185907,"Snack","Snack"
48599,"Female",71,4,4,0,0,1517,"Left Item",0.279183673469388,"Celebrity","Gaze at Viewer"
48599,"Female",72,1,1,0,1,634,"Right Item",0.239808153477218,"Non Celebrity","Gaze at Viewer"
48599,"Female",75,4,3,-1,1,809,"Right Item",0.561576354679803,"Snack","Snack"
48599,"Female",79,3,2,-1,1,1828,"Right Item",0.45761631612492,"Non Celebrity","Gaze at Product"
48599,"Female",80,1,3,2,1,943,"Right Item",0.714041095890411,"Non Celebrity","Gaze at Product"
48599,"Female",84,4,2,-2,0,1075,"Right Item",0.635743519781719,"Snack","Snack"
48599,"Female",85,3,2,-1,0,1992,"Left Item",0.343456254519161,"Celebrity","Gaze at Viewer"
48599,"Female",88,4,4,0,0,759,"Right Item",0.241735537190083,"Celebrity","Gaze at Viewer"
48599,"Female",90,3,2,-1,0,849,"Right Item",0.506410256410256,"Celebrity","Gaze at Viewer"
48599,"Female",94,1,2,1,1,759,"Right Item",0.396190476190476,"Celebrity","Gaze at Viewer"
48599,"Female",95,4,3,-1,0,643,"Right Item",0.286063569682152,"Non Celebrity","Gaze at Viewer"
48599,"Female",97,1,3,2,1,826,"Right Item",0.64221824686941,"Non Celebrity","Gaze at Product"
48599,"Female",99,1,2,1,1,1008,"Right Item",0.65893587994543,"Snack","Snack"
48599,"Female",104,3,2,-1,0,892,"Right Item",0.7472,"Non Celebrity","Gaze at Product"
48599,"Female",105,1,3,2,1,876,"Right Item",0.644916540212443,"Non Celebrity","Gaze at Viewer"
48623,"Male",2,1,1,0,0,791,"Left Item",0.407582938388626,"Non Celebrity","Gaze at Viewer"
48623,"Male",3,1,1,0,1,1027,"Right Item",0.678994082840237,"Snack","Snack"
48623,"Male",21,2,2,0,0,1111,"Right Item",0.574850299401198,"Snack","Snack"
48623,"Male",28,3,3,0,0,943,"Right Item",0.688144329896907,"Snack","Snack"
48623,"Male",29,1,3,2,1,609,"Right Item",0.530562347188264,"Snack","Snack"
48623,"Male",31,4,2,-2,0,650,"Left Item",0.424444444444444,"Snack","Snack"
48623,"Male",35,2,1,-1,0,951,"Left Item",0.283154121863799,"Non Celebrity","Gaze at Viewer"
48623,"Male",46,2,4,2,1,534,"Left Item",0.694352159468439,"Non Celebrity","Gaze at Viewer"
48623,"Male",48,1,2,1,1,1110,"Right Item",0.638127853881279,"Snack","Snack"
48623,"Male",56,2,1,-1,0,809,"Right Item",0.545454545454545,"Snack","Snack"
48623,"Male",58,2,1,-1,0,2877,"Right Item",0.346610169491525,"Non Celebrity","Gaze at Viewer"
48623,"Male",62,2,1,-1,0,1344,"Right Item",0.674228675136116,"Non Celebrity","Gaze at Product"
48623,"Male",64,2,4,2,1,533,"Left Item",0.720670391061452,"Celebrity","Gaze at Viewer"
48623,"Male",66,1,2,1,1,1135,"Right Item",0.51294498381877,"Non Celebrity","Gaze at Product"
48623,"Male",72,3,4,1,1,625,"Right Item",0.490196078431373,"Non Celebrity","Gaze at Viewer"
48623,"Male",76,2,2,0,1,1569,"Right Item",0.8,"Snack","Snack"
48623,"Male",77,2,4,2,1,676,"Left Item",0.509803921568627,"Celebrity","Gaze at Viewer"
48623,"Male",87,2,2,0,0,933,"Left Item",0.644308943089431,"Non Celebrity","Gaze at Viewer"
48623,"Male",88,1,2,1,1,1265,"Left Item",0.33826247689464,"Non Celebrity","Gaze at Viewer"
48623,"Male",91,1,3,2,1,633,"Left Item",0.6875,"Snack","Snack"
48623,"Male",94,1,2,1,1,859,"Right Item",0.603076923076923,"Snack","Snack"
48623,"Male",100,1,1,0,0,1444,"Left Item",0.509090909090909,"Non Celebrity","Gaze at Product"
48623,"Male",101,3,2,-1,0,651,"Right Item",0.423963133640553,"Snack","Snack"
48623,"Male",105,1,2,1,1,1943,"Right Item",0.689106487148103,"Snack","Snack"
48666,"Female",1,2,2,0,1,2945,"Left Item",0.561353444761516,"Non Celebrity","Gaze at Product"
48666,"Female",2,3,1,-2,0,727,"Right Item",0.605882352941176,"Snack","Snack"
48666,"Female",3,3,1,-2,0,760,"Right Item",0.51498127340824,"Non Celebrity","Gaze at Viewer"
48666,"Female",4,2,4,2,1,942,"Left Item",0.500732064421669,"Celebrity","Gaze at Product"
48666,"Female",5,4,4,0,0,1076,"Right Item",0.325945241199478,"Non Celebrity","Gaze at Product"
48666,"Female",8,1,2,1,0,1076,"Left Item",0.490011750881316,"Non Celebrity","Gaze at Product"
48666,"Female",9,3,2,-1,1,1200,"Left Item",0.542916235780765,"Snack","Snack"
48666,"Female",10,4,3,-1,0,901,"Left Item",0.423076923076923,"Non Celebrity","Gaze at Viewer"
48666,"Female",11,1,4,3,1,792,"Right Item",0.166,"Snack","Snack"
48666,"Female",13,2,4,2,1,750,"Right Item",0.582437275985663,"Non Celebrity","Gaze at Product"
48666,"Female",14,3,1,-2,0,742,"Right Item",0.634,"Snack","Snack"
48666,"Female",15,3,3,0,0,693,"Left Item",0.512534818941504,"Non Celebrity","Gaze at Viewer"
48666,"Female",16,1,1,0,1,1010,"Right Item",0.5,"Celebrity","Gaze at Viewer"
48666,"Female",17,4,2,-2,0,2009,"Left Item",0.299101412066752,"Snack","Snack"
48666,"Female",18,3,2,-1,0,584,"Left Item",0.664615384615385,"Snack","Snack"
48666,"Female",20,3,4,1,1,1035,"Right Item",0.84366576819407,"Snack","Snack"
48666,"Female",21,4,2,-2,0,851,"Right Item",0.569051580698835,"Non Celebrity","Gaze at Product"
48666,"Female",22,4,1,-3,0,1427,"Right Item",0.447933884297521,"Non Celebrity","Gaze at Viewer"
48666,"Female",24,3,4,1,1,1109,"Right Item",0.224215246636771,"Celebrity","Gaze at Product"
48666,"Female",25,3,3,0,1,2446,"Left Item",0.374323279195669,"Celebrity","Gaze at Product"
48666,"Female",28,3,1,-2,0,1652,"Left Item",0.339738662567256,"Non Celebrity","Gaze at Viewer"
48666,"Female",29,4,4,0,1,1577,"Right Item",0.372076023391813,"Celebrity","Gaze at Product"
48666,"Female",32,4,3,-1,0,1876,"Left Item",0.242277407631738,"Celebrity","Gaze at Product"
48666,"Female",33,3,4,1,1,1302,"Right Item",0.66194523135033,"Celebrity","Gaze at Product"
48666,"Female",35,4,3,-1,0,659,"Right Item",0.52723311546841,"Non Celebrity","Gaze at Viewer"
48666,"Female",38,3,1,-2,0,500,"Right Item",0.384,"Celebrity","Gaze at Viewer"
48666,"Female",40,3,2,-1,0,542,"Right Item",0.483471074380165,"Non Celebrity","Gaze at Product"
48666,"Female",41,2,1,-1,0,1077,"Right Item",0.53310502283105,"Celebrity","Gaze at Viewer"
48666,"Female",42,3,1,-2,0,968,"Left Item",0.525826446280992,"Celebrity","Gaze at Viewer"
48666,"Female",43,3,2,-1,0,551,"Right Item",0.195906432748538,"Non Celebrity","Gaze at Product"
48666,"Female",45,1,3,2,1,1367,"Right Item",0.319148936170213,"Non Celebrity","Gaze at Viewer"
48666,"Female",47,2,2,0,0,525,"Right Item",0.334545454545455,"Non Celebrity","Gaze at Product"
48666,"Female",50,1,1,0,0,976,"Right Item",0.537909836065574,"Non Celebrity","Gaze at Viewer"
48666,"Female",56,2,4,2,1,359,"Right Item",0.511695906432749,"Snack","Snack"
48666,"Female",58,2,1,-1,0,324,"Right Item",0.104430379746835,"Non Celebrity","Gaze at Viewer"
48666,"Female",60,1,1,0,1,942,"Right Item",0.391385767790262,"Celebrity","Gaze at Viewer"
48666,"Female",65,3,4,1,1,1260,"Left Item",0.51864406779661,"Celebrity","Gaze at Product"
48666,"Female",66,3,4,1,1,1161,"Left Item",0.774011299435028,"Celebrity","Gaze at Product"
48666,"Female",67,3,2,-1,0,734,"Left Item",0.636165577342048,"Non Celebrity","Gaze at Product"
48666,"Female",70,3,4,1,0,2210,"Left Item",0.507453786523554,"Snack","Snack"
48666,"Female",75,3,3,0,1,911,"Right Item",0.636080870917574,"Celebrity","Gaze at Product"
48666,"Female",78,3,1,-2,0,692,"Right Item",0.421965317919075,"Non Celebrity","Gaze at Viewer"
48666,"Female",83,4,1,-3,0,409,"Right Item",0.574850299401198,"Celebrity","Gaze at Viewer"
48666,"Female",85,4,4,0,1,609,"Right Item",0.373259052924791,"Celebrity","Gaze at Product"
48666,"Female",88,1,2,1,1,601,"Right Item",0.340599455040872,"Non Celebrity","Gaze at Product"
48666,"Female",89,3,4,1,0,626,"Right Item",0.292397660818713,"Non Celebrity","Gaze at Product"
48666,"Female",91,3,4,1,1,1152,"Right Item",0.720987654320988,"Non Celebrity","Gaze at Product"
48666,"Female",93,2,1,-1,0,693,"Right Item",0.539170506912442,"Celebrity","Gaze at Viewer"
48666,"Female",94,2,1,-1,1,752,"Right Item",0.683266932270916,"Celebrity","Gaze at Viewer"
48666,"Female",95,4,2,-2,0,894,"Left Item",0.343589743589744,"Non Celebrity","Gaze at Viewer"
48666,"Female",97,3,2,-1,0,810,"Right Item",0.537753222836096,"Snack","Snack"
48666,"Female",98,2,4,2,1,825,"Right Item",0.621818181818182,"Snack","Snack"
48666,"Female",102,1,4,3,1,709,"Right Item",0.368421052631579,"Non Celebrity","Gaze at Product"
48666,"Female",104,1,2,1,0,851,"Right Item",0.891067538126362,"Non Celebrity","Gaze at Viewer"
49236,"Male",1,4,4,0,0,3510,"Left Item",0.447546012269939,"Non Celebrity","Gaze at Viewer"
49236,"Male",3,2,2,0,1,1192,"Left Item",0.384615384615385,"Non Celebrity","Gaze at Viewer"
49236,"Male",4,1,2,1,1,1626,"Right Item",0.613133476088508,"Celebrity","Gaze at Viewer"
49236,"Male",5,2,1,-1,1,4999,"Left Item",0.715866388308977,"Celebrity","Gaze at Viewer"
49236,"Male",6,4,3,-1,0,1209,"Right Item",0.571572580645161,"Snack","Snack"
49236,"Male",7,4,4,0,0,1577,"Left Item",0.42483660130719,"Non Celebrity","Gaze at Viewer"
49236,"Male",10,1,1,0,1,2785,"Left Item",0.555295950155763,"Non Celebrity","Gaze at Product"
49236,"Male",11,2,2,0,0,2328,"Left Item",0.276708373435996,"Non Celebrity","Gaze at Product"
49236,"Male",13,3,1,-2,0,1693,"Left Item",0.3710407239819,"Celebrity","Gaze at Viewer"
49236,"Male",16,2,1,-1,1,2679,"Left Item",0.618218623481781,"Celebrity","Gaze at Viewer"
49236,"Male",18,2,3,1,1,1445,"Left Item",0.416398713826367,"Celebrity","Gaze at Product"
49236,"Male",19,1,1,0,0,2778,"Right Item",0.463229416466827,"Celebrity","Gaze at Viewer"
